depth_mid,easy,fraction_replicas_rate_positive,hard,ratio_growth_rate_max,ratio_growth_rate_median,ratio_growth_rate_min,threshold_high,threshold_low
0.8966749439387288,parity3,1.0,random_balanced,1588.5894384696933,1415.971446923465,1357.9734974960502,0.4331483742643,0.38416814526582
1.0166749439387306,parity3,1.0,random_balanced,1698.1400645471858,1508.8371982678661,1418.8084084235584,0.38416814526582,0.34072657917198
1.1366749439387256,parity3,1.0,random_balanced,1727.2095900853342,1533.738330467419,1371.3605311450567,0.34072657917198,0.30219736640036
1.2566749439387224,parity3,1.0,random_balanced,1641.2394517374557,1454.803919558205,1305.6913437044627,0.30219736640036,0.26802502018258
1.376674943938724,parity3,1.0,random_balanced,1499.6850963995882,1338.7174928308523,1230.4550307908662,0.26802502018258,0.23771686795146
1.4966749439387304,parity3,1.0,random_balanced,1417.1648722997581,1230.4533776005926,1169.3914670763756,0.23771686795146,0.21083594833854
1.6166749439387231,parity3,1.0,random_balanced,1323.953103806893,1155.9870096919235,1099.0013433885738,0.21083594833854,0.1869947113761
1.7366749439387053,parity3,1.0,random_balanced,1277.6380676906917,1100.4162914826984,1016.6884081921,0.1869947113761,0.16584943107749
1.856674943938702,parity3,1.0,random_balanced,1213.1742998324398,1029.861769874369,966.1688204301806,0.16584943107749,0.14709524984054
1.9766749439387048,parity3,1.0,random_balanced,1118.57948390832,974.446549506036,925.0352187304755,0.14709524984054,0.13046178322759
2.0966749439387233,parity3,1.0,random_balanced,1031.9794572395883,935.6486005125919,889.2284573262755,0.13046178322759,0.11570922175511
2.216674943938711,parity3,1.0,random_balanced,955.2103504969401,894.8149529963332,852.4818869637513,0.11570922175511,0.10262487349125
2.3366749439386982,parity3,1.0,random_balanced,908.4550802319267,863.2494752167078,818.9969407997986,0.10262487349125,0.0910200976149
2.4566749439387454,parity3,1.0,random_balanced,880.6954378809221,831.4391381827409,783.5141023152319,0.0910200976149,0.08072758472664
2.576674943938729,parity3,1.0,random_balanced,849.764631506156,802.3973740638766,754.5995903899803,0.08072758472664,0.07159894470088
2.6966749439386963,parity3,1.0,random_balanced,815.2251953950633,776.8048891487597,727.6705200479854,0.07159894470088,0.06350256730259
2.8166749439387466,parity3,1.0,random_balanced,797.1001642125032,757.0486644687926,702.9568982718633,0.06350256730259,0.05632172472467
2.9366749439387587,parity3,1.0,random_balanced,782.90060304968,731.1933240066417,682.698554637277,0.05632172472467,0.04995288868947
3.056674943938718,parity3,1.0,random_balanced,762.7921795313024,710.3186809818499,665.79330646475,0.04995288868947,0.04430423785175
3.1766749439387616,parity3,1.0,random_balanced,747.9781530960058,693.9499152740251,647.8478700287943,0.04430423785175,0.03929433398389
3.2966749439388465,parity3,1.0,random_balanced,732.1194836835364,682.0837922263488,634.6369736727027,0.03929433398389,0.0348509478575
3.4166749439388817,parity3,1.0,random_balanced,715.7929167733982,666.8362106128152,619.3829744718959,0.0348509478575,0.03091001789378
3.5366749439388308,parity3,1.0,random_balanced,697.6140305079729,657.1132239124231,610.328234542737,0.03091001789378,0.02741472656929
3.656674943938688,parity3,1.0,random_balanced,688.7347054548891,644.0221287694455,600.2802050473335,0.02741472656929,0.02431468126132
3.776674943938572,parity3,1.0,random_balanced,672.1050098199124,633.5393455607741,591.9701023922632,0.02431468126132,0.02156518772293
3.896674943938759,parity3,1.0,random_balanced,662.889910487105,623.5061012768657,581.8932359502168,0.02156518772293,0.0191266057131
4.016674943938969,parity3,1.0,random_balanced,655.5109024028569,611.5542034870543,576.9222717291972,0.0191266057131,0.01696377749198
4.136674943938941,parity3,1.0,random_balanced,645.8370015541919,601.1686300630487,569.0090287569748,0.01696377749198,0.01504552094156
4.25667494393876,parity3,1.0,random_balanced,639.1751468676393,592.0613733418741,558.0016515383694,0.01504552094156,0.01334418000413
4.376674943938819,parity3,1.0,random_balanced,634.4924692483131,579.8347206385284,538.2419110698032,0.01334418000413,0.01183522595689
4.496674943939098,parity3,1.0,random_balanced,629.4155871441199,568.5679054862669,526.5332515396854,0.01183522595689,0.01049690377433
4.6166749439389765,parity3,1.0,random_balanced,624.0694262984262,558.7352379254387,513.059465917493,0.01049690377433,0.00930991847971
4.736674943938531,parity3,1.0,random_balanced,619.106147408568,551.1314278681406,501.9207535789325,0.00930991847971,0.00825715696383
4.856674943938411,parity3,1.0,random_balanced,612.1976468576157,546.7566380009835,496.71034111446147,0.00825715696383,0.0073234412604
4.976674943938288,parity3,1.0,random_balanced,608.2113861674677,540.2579156732568,489.0714566530546,0.0073234412604,0.00649530972095
5.096674943938721,parity3,1.0,random_balanced,606.1558607185027,534.5758716717587,480.513723711003,0.00649530972095,0.00576082293431
5.216674943939278,parity3,1.0,random_balanced,606.0414443155765,527.1141378420491,476.2015066084694,0.00576082293431,0.00510939159275
5.336674943939214,parity3,1.0,random_balanced,599.4758336933413,523.2130467026177,471.2877953123999,0.00510939159275,0.0045316238228
5.456674943938761,parity3,1.0,random_balanced,591.3766837571751,515.0118718911019,466.8892866842403,0.0045316238228,0.00401918977996
5.576674943938397,parity3,1.0,random_balanced,588.2112416151155,509.78395841825505,462.13967845428914,0.00401918977996,0.00356470155489
