acceptance_max,acceptance_mean,acceptance_min,elapsed_seconds,level,reached_requested,requested_threshold,survival_max,survival_mean,survival_min,threshold
0.30621337890625,0.29913446638319224,0.2922159830729167,1565.9099736846983,1011,False,0.03,0.5771484375,0.5343678792317709,0.5,0.04063120484352112
0.3069864908854167,0.29952462514241535,0.2933553059895833,1567.3208842501044,1012,False,0.03,0.5810546875,0.5406468709309896,0.5,0.04043575003743172
0.30548095703125,0.2993474536471897,0.2917683919270833,1568.7301062494516,1013,False,0.03,0.59033203125,0.5359725952148438,0.5,0.040239352732896805
0.30755615234375,0.2993914286295573,0.2933349609375,1570.13211767748,1014,False,0.03,0.58203125,0.5342508951822916,0.5009765625,0.04004102572798729
0.3079020182291667,0.2997263802422418,0.29339599609375,1571.533460650593,1015,False,0.03,0.5791015625,0.5411605834960938,0.5009765625,0.039848316460847855
0.3066202799479167,0.2997261683146159,0.2931315104166667,1572.9312414042652,1016,False,0.03,0.5908203125,0.5383148193359375,0.5009765625,0.0396549291908741
0.3044026692708333,0.29933929443359375,0.2929890950520833,1574.3305666781962,1017,False,0.03,0.59912109375,0.5506973266601562,0.50048828125,0.03946951404213905
0.3062744140625,0.2996678882175022,0.2931315104166667,1575.72860166803,1018,False,0.03,0.58251953125,0.5348561604817709,0.5009765625,0.03927632048726082
0.3061930338541667,0.29913987053765195,0.2923380533854167,1577.1299068145454,1019,False,0.03,0.5859375,0.5415802001953125,0.5,0.0390872023999691
0.3058268229166667,0.29923152923583984,0.2912190755208333,1578.527770474553,1020,False,0.03,0.57763671875,0.5356190999348959,0.50048828125,0.03889552503824234
0.3075968424479167,0.2995370229085286,0.2918904622395833,1581.337440278381,1021,False,0.03,0.56982421875,0.5297775268554688,0.5,0.038701046258211136
0.3089803059895833,0.29967085520426434,0.29254150390625,1582.7438701353967,1022,False,0.03,0.57666015625,0.5315144856770834,0.50048828125,0.0385085754096508
0.30511474609375,0.2993498908148871,0.2928466796875,1584.149252165109,1023,False,0.03,0.59326171875,0.5418167114257812,0.5,0.038322560489177704
0.3058268229166667,0.2993595335218641,0.2919514973958333,1585.5626682527363,1024,False,0.03,0.58203125,0.5390192667643229,0.5009765625,0.038136012852191925
0.3064371744791667,0.29930369059244794,0.2911376953125,1586.9663782715797,1025,False,0.03,0.5888671875,0.5444920857747396,0.5,0.037954092025756836
0.3064168294270833,0.29939693874782985,0.2923787434895833,1588.3662119731307,1026,False,0.03,0.6005859375,0.5370305379231771,0.5,0.03776809573173523
0.307373046875,0.299297226799859,0.291259765625,1589.7750424332917,1027,False,0.03,0.5810546875,0.5431543986002604,0.50048828125,0.03758659213781357
0.3058268229166667,0.2992563247680664,0.2929484049479167,1591.1868943497539,1028,False,0.03,0.58056640625,0.5377731323242188,0.50048828125,0.037402741611003876
0.3074137369791667,0.2994575500488281,0.2939453125,1592.5897655151784,1029,False,0.03,0.58056640625,0.5384597778320312,0.5009765625,0.03721928596496582
0.3070882161458333,0.2995239893595378,0.2934773763020833,1593.9960415624082,1030,False,0.03,0.5888671875,0.5375467936197916,0.5,0.03703609108924866
0.30535888671875,0.29920609792073566,0.293701171875,1596.847434334457,1031,False,0.03,0.5888671875,0.5386988321940104,0.5,0.03685562312602997
